Number,Reference ID,Tube Diameter (m),Heated Length (m),Pressure (kPa),Mass Flux (kg/m^2/s),Outlet Quality,Inlet Subcooling (kJ/kg),Inlet Temperature (degreeC ),CHF (kW/m^2),Reference name
3446,13,0.01,2.0,9800.0,2027.0,0.209,493.0,211.32,1944.0,Alekseev 1954
3447,13,0.01,2.0,9800.0,2335.0,0.159,496.0,210.65,2053.0,Alekseev 1954
3448,13,0.01,2.0,9800.0,2437.0,0.151,473.0,215.74,2044.0,Alekseev 1954
3449,13,0.01,2.0,9800.0,2802.0,0.126,450.0,220.8,2155.0,Alekseev 1954
3450,13,0.01,2.0,9800.0,3102.0,0.1,454.0,219.92,2267.0,Alekseev 1954
3451,13,0.01,2.0,9800.0,3138.0,0.097,437.0,223.64,2209.0,Alekseev 1954
3452,13,0.01,2.0,9800.0,3325.0,0.089,464.0,217.72,2408.0,Alekseev 1954
3453,13,0.01,2.0,9800.0,3516.0,0.081,454.0,219.92,2459.0,Alekseev 1954
3454,13,0.01,2.0,9800.0,3799.0,0.069,437.0,223.64,2503.0,Alekseev 1954
3455,13,0.01,2.0,9800.0,4188.0,0.059,422.0,226.91,2615.0,Alekseev 1954
3456,13,0.01,2.0,9800.0,4252.0,0.056,433.0,224.51,2690.0,Alekseev 1954
3457,13,0.01,2.0,9800.0,4418.0,0.05,433.0,224.51,2755.0,Alekseev 1954
3458,13,0.01,2.0,9800.0,4800.0,0.046,407.0,230.16,2800.0,Alekseev 1954
3459,13,0.01,2.0,9800.0,5221.0,0.048,385.0,234.89,2923.0,Alekseev 1954
3460,13,0.01001,3.0,9800.0,481.0,0.832,506.0,208.43,640.0,Alekseev 1954
3461,13,0.01001,3.0,9800.0,541.0,0.798,490.0,211.98,693.0,Alekseev 1954
3462,13,0.01001,3.0,9800.0,558.0,0.791,517.0,205.98,724.0,Alekseev 1954
3463,13,0.01001,3.0,9800.0,636.0,0.725,509.0,207.76,778.0,Alekseev 1954
3464,13,0.01001,3.0,9800.0,714.0,0.679,527.0,203.74,846.0,Alekseev 1954
3465,13,0.01001,3.0,9800.0,816.0,0.598,551.0,198.35,911.0,Alekseev 1954
3466,13,0.01001,3.0,9800.0,911.0,0.552,531.0,202.84,954.0,Alekseev 1954
3467,13,0.01001,3.0,9800.0,1063.0,0.461,546.0,199.48,1022.0,Alekseev 1954
3468,13,0.01001,3.0,9800.0,1162.0,0.464,509.0,207.76,1085.0,Alekseev 1954
3469,13,0.01001,3.0,9800.0,1247.0,0.412,534.0,202.17,1118.0,Alekseev 1954
3470,13,0.01001,3.0,9800.0,1395.0,0.402,510.0,207.54,1210.0,Alekseev 1954
3471,13,0.01001,3.0,9800.0,1515.0,0.366,513.0,206.87,1257.0,Alekseev 1954
3472,13,0.01001,3.0,9800.0,1659.0,0.354,500.0,209.76,1338.0,Alekseev 1954
3473,13,0.01001,3.0,9800.0,2041.0,0.272,520.0,205.31,1494.0,Alekseev 1954
3474,13,0.01001,3.0,9800.0,2595.0,0.177,506.0,208.43,1597.0,Alekseev 1954
3475,13,0.01001,3.0,9800.0,3206.0,0.13,484.0,213.31,1750.0,Alekseev 1954
3476,13,0.01001,3.0,9800.0,3488.0,0.117,484.0,213.31,1856.0,Alekseev 1954
3477,13,0.01001,3.0,9800.0,3841.0,0.097,489.0,212.2,1974.0,Alekseev 1954
3478,13,0.01001,3.0,9800.0,4173.0,0.087,492.0,211.54,2109.0,Alekseev 1954
3479,13,0.01001,3.0,9800.0,4744.0,0.076,482.0,213.75,2303.0,Alekseev 1954
3480,13,0.01001,3.0,9800.0,5045.0,0.07,478.0,214.64,2398.0,Alekseev 1954
3481,13,0.01001,3.0,9800.0,5214.0,0.06,525.0,204.19,2622.0,Alekseev 1954
3482,13,0.01001,3.0,9800.0,5458.0,0.06,477.0,214.86,2535.0,Alekseev 1954
3483,13,0.01001,3.0,9800.0,5945.0,0.052,488.0,212.42,2756.0,Alekseev 1954
3484,13,0.01001,3.0,9800.0,6566.0,0.045,471.0,216.18,2904.0,Alekseev 1954
3485,13,0.01001,3.0,9800.0,6735.0,0.034,520.0,205.31,3170.0,Alekseev 1954
3486,13,0.01001,3.0,9800.0,6838.0,0.04,478.0,214.64,3027.0,Alekseev 1954
3487,13,0.01001,3.0,9800.0,7420.0,0.03,496.0,210.65,3313.0,Alekseev 1954
3488,13,0.01001,3.0,9800.0,473.0,0.837,121.0,288.19,484.0,Alekseev 1954
3489,13,0.01001,3.0,9800.0,519.0,0.855,106.0,290.97,534.0,Alekseev 1954
3490,13,0.01001,3.0,9800.0,622.0,0.763,139.0,284.81,593.0,Alekseev 1954
3491,13,0.01001,3.0,9800.0,742.0,0.678,114.0,289.49,624.0,Alekseev 1954
3492,13,0.01001,3.0,9800.0,869.0,0.549,130.0,286.51,651.0,Alekseev 1954
3493,13,0.01001,3.0,9800.0,1179.0,0.465,130.0,286.51,733.0,Alekseev 1954
3494,13,0.01001,3.0,9800.0,1571.0,0.383,137.0,285.19,846.0,Alekseev 1954
3495,13,0.01001,3.0,9800.0,1776.0,0.366,143.0,284.06,929.0,Alekseev 1954
3496,13,0.01001,3.0,9800.0,2281.0,0.319,128.0,286.88,1049.0,Alekseev 1954
3497,13,0.01001,3.0,9800.0,3297.0,0.233,146.0,283.49,1251.0,Alekseev 1954
3498,13,0.01001,3.0,9800.0,3968.0,0.205,132.0,286.13,1339.0,Alekseev 1954
3499,13,0.01001,3.0,9800.0,4628.0,0.187,135.0,285.57,1479.0,Alekseev 1954
3500,13,0.01001,3.0,9800.0,5563.0,0.195,111.0,290.05,1717.0,Alekseev 1954
3501,13,0.01001,3.0,9800.0,6566.0,0.186,115.0,289.31,1978.0,Alekseev 1954
3502,13,0.01,4.966,9800.0,471.0,0.936,517.0,205.98,419.0,Alekseev 1954
3503,13,0.01,4.966,9800.0,527.0,0.883,498.0,210.21,445.0,Alekseev 1954
3504,13,0.01,4.966,9800.0,595.0,0.824,508.0,207.98,477.0,Alekseev 1954
3505,13,0.01,4.966,9800.0,704.0,0.733,525.0,204.19,532.0,Alekseev 1954
3506,13,0.01,4.966,9800.0,895.0,0.6,508.0,207.98,588.0,Alekseev 1954
3507,13,0.01,4.966,9800.0,1047.0,0.533,529.0,203.29,651.0,Alekseev 1954
3508,13,0.01,4.966,9800.0,1235.0,0.464,505.0,208.65,695.0,Alekseev 1954
3509,13,0.01,4.966,9800.0,1603.0,0.386,516.0,206.2,824.0,Alekseev 1954
3510,13,0.01,4.966,9800.0,1833.0,0.384,501.0,209.54,928.0,Alekseev 1954
3511,13,0.01,4.966,9800.0,2193.0,0.338,509.0,207.76,1046.0,Alekseev 1954
3512,13,0.01,4.966,9800.0,2639.0,0.305,485.0,213.09,1164.0,Alekseev 1954
3513,13,0.01,4.966,9800.0,3021.0,0.261,511.0,207.31,1285.0,Alekseev 1954
3514,13,0.01,4.966,9800.0,3771.0,0.185,508.0,207.98,1407.0,Alekseev 1954
3515,13,0.01,4.966,9800.0,4570.0,0.144,502.0,209.32,1560.0,Alekseev 1954
3516,13,0.01,4.966,9800.0,5122.0,0.127,505.0,208.65,1724.0,Alekseev 1954
3517,13,0.01,4.966,9800.0,5907.0,0.106,513.0,206.87,1889.0,Alekseev 1954
3518,13,0.01,4.966,9800.0,6632.0,0.101,507.0,208.2,2081.0,Alekseev 1954
3519,13,0.01,4.966,9800.0,7566.0,0.091,504.0,208.87,2300.0,Alekseev 1954
3520,13,0.01,4.966,9800.0,492.0,0.944,116.0,289.12,339.0,Alekseev 1954
3521,13,0.01,4.966,9800.0,602.0,0.83,120.0,288.38,373.0,Alekseev 1954
3522,13,0.01,4.966,9800.0,708.0,0.747,114.0,289.49,395.0,Alekseev 1954
3523,13,0.01,4.966,9800.0,747.0,0.729,120.0,288.38,409.0,Alekseev 1954
3524,13,0.01,4.966,9800.0,1001.0,0.566,114.0,289.49,438.0,Alekseev 1954
3525,13,0.01,4.966,9800.0,1164.0,0.515,117.0,288.94,471.0,Alekseev 1954
3526,13,0.01,4.966,9800.0,1543.0,0.427,117.0,288.94,529.0,Alekseev 1954
3527,13,0.01,4.966,9800.0,1861.0,0.383,114.0,289.49,583.0,Alekseev 1954
3528,13,0.01,4.966,9800.0,2151.0,0.365,114.0,289.49,646.0,Alekseev 1954
3529,13,0.01,4.966,9800.0,2466.0,0.35,112.0,289.86,714.0,Alekseev 1954
3530,13,0.01,4.966,9800.0,2703.0,0.342,114.0,289.49,769.0,Alekseev 1954
3531,13,0.01,4.966,9800.0,2979.0,0.339,119.0,288.56,847.0,Alekseev 1954
3532,13,0.01,4.966,9800.0,3322.0,0.333,111.0,290.05,918.0,Alekseev 1954
3533,13,0.01,4.966,9800.0,3704.0,0.334,114.0,289.49,1029.0,Alekseev 1954
3534,13,0.01,4.966,9800.0,4277.0,0.327,106.0,290.97,1150.0,Alekseev 1954
3535,13,0.01,4.966,9800.0,4811.0,0.318,114.0,289.49,1281.0,Alekseev 1954
3536,13,0.01,4.966,9800.0,5472.0,0.304,111.0,290.05,1395.0,Alekseev 1954
3537,13,0.01,4.966,9800.0,6197.0,0.298,108.0,290.6,1542.0,Alekseev 1954
3538,13,0.01,4.966,9800.0,6643.0,0.288,116.0,289.12,1632.0,Alekseev 1954
3539,13,0.01,1.0,11760.0,368.0,0.605,1063.0,97.8,1642.0,Alekseev 1954
3540,13,0.01,1.0,11760.0,446.0,0.527,1088.0,91.82,1898.0,Alekseev 1954
3541,13,0.01,1.0,11760.0,499.0,0.454,1079.0,93.97,2010.0,Alekseev 1954
3542,13,0.01,1.0,11760.0,588.0,0.316,1067.0,96.84,2106.0,Alekseev 1954
3543,13,0.01,1.0,11760.0,598.0,0.391,1037.0,104.0,2235.0,Alekseev 1954
3544,13,0.01,1.0,11760.0,683.0,0.35,1054.0,99.95,2492.0,Alekseev 1954
3545,13,0.01,1.0,11760.0,743.0,0.332,1033.0,104.96,2636.0,Alekseev 1954
3546,13,0.01,1.0,11760.0,913.0,0.197,957.0,123.02,2698.0,Alekseev 1954
3547,13,0.01,1.0,11760.0,970.0,0.177,974.0,118.99,2844.0,Alekseev 1954
3548,13,0.01,1.0,11760.0,1192.0,0.061,944.0,126.1,3004.0,Alekseev 1954
3549,13,0.01,1.0,11760.0,1277.0,0.034,961.0,122.07,3173.0,Alekseev 1954
3550,13,0.01,1.0,11760.0,1405.0,-0.012,953.0,123.97,3258.0,Alekseev 1954
3551,13,0.01,1.0,11760.0,1408.0,0.014,936.0,127.99,3326.0,Alekseev 1954
3552,13,0.01,1.0,11760.0,1465.0,-0.025,953.0,123.97,3348.0,Alekseev 1954
3553,13,0.01,1.0,11760.0,1850.0,-0.127,902.0,136.02,3430.0,Alekseev 1954
3554,13,0.01,2.0,11760.0,361.0,0.747,1046.0,101.86,869.0,Alekseev 1954
3555,13,0.01,2.0,11760.0,397.0,0.683,1062.0,98.04,930.0,Alekseev 1954
3556,13,0.01,2.0,11760.0,432.0,0.67,1050.0,100.9,992.0,Alekseev 1954
3557,13,0.01,2.0,11760.0,517.0,0.579,1046.0,101.86,1115.0,Alekseev 1954
3558,13,0.01,2.0,11760.0,542.0,0.632,1046.0,101.86,1208.0,Alekseev 1954
3559,13,0.01,2.0,11760.0,616.0,0.494,1046.0,101.86,1253.0,Alekseev 1954
3560,13,0.01,2.0,11760.0,641.0,0.467,1046.0,101.86,1280.0,Alekseev 1954
3561,13,0.01,2.0,11760.0,669.0,0.453,1050.0,100.9,1318.0,Alekseev 1954
3562,13,0.01,2.0,11760.0,708.0,0.426,1050.0,100.9,1366.0,Alekseev 1954
3563,13,0.01,2.0,11760.0,747.0,0.407,1046.0,101.86,1424.0,Alekseev 1954
3564,13,0.01,2.0,11760.0,782.0,0.404,1046.0,101.86,1481.0,Alekseev 1954
3565,13,0.01,2.0,11760.0,807.0,0.401,1041.0,103.05,1520.0,Alekseev 1954
3566,13,0.01,2.0,11760.0,846.0,0.376,1037.0,104.0,1559.0,Alekseev 1954
3567,13,0.01,2.0,11760.0,892.0,0.344,1029.0,105.91,1596.0,Alekseev 1954
3568,13,0.01,2.0,11760.0,973.0,0.334,987.0,115.9,1675.0,Alekseev 1954
3569,13,0.01,2.0,11760.0,1051.0,0.292,999.0,113.05,1759.0,Alekseev 1954
3570,13,0.01,2.0,11760.0,1108.0,0.244,999.0,113.05,1778.0,Alekseev 1954
3571,13,0.01,2.0,11760.0,1146.0,0.234,995.0,114.0,1816.0,Alekseev 1954
3572,13,0.01,2.0,11760.0,1242.0,0.22,991.0,114.95,1935.0,Alekseev 1954
3573,13,0.01,2.0,11760.0,1369.0,0.159,987.0,115.9,1994.0,Alekseev 1954
3574,13,0.01,2.0,11760.0,1454.0,0.129,995.0,114.0,2077.0,Alekseev 1954
3575,13,0.01,2.0,11760.0,1574.0,0.119,974.0,118.99,2175.0,Alekseev 1954
3576,13,0.01,2.0,11760.0,1656.0,0.114,965.0,121.12,2262.0,Alekseev 1954
3577,13,0.01,2.0,11760.0,1758.0,0.099,957.0,123.02,2343.0,Alekseev 1954
3578,13,0.01,2.0,11760.0,1928.0,0.075,944.0,126.1,2473.0,Alekseev 1954
3579,13,0.01,2.0,11760.0,2052.0,0.062,940.0,127.05,2580.0,Alekseev 1954
3580,13,0.01,2.0,11760.0,2186.0,0.046,931.0,129.18,2678.0,Alekseev 1954
3581,13,0.01,2.0,11760.0,2229.0,0.048,927.0,130.12,2714.0,Alekseev 1954
3582,13,0.01,2.0,11760.0,2352.0,0.038,919.0,132.01,2807.0,Alekseev 1954
3583,13,0.01,2.0,11760.0,2459.0,0.032,906.0,135.08,2879.0,Alekseev 1954
3584,13,0.01,2.0,11760.0,2625.0,0.022,889.0,139.08,2976.0,Alekseev 1954
3585,13,0.01,2.0,11760.0,2734.0,0.016,884.0,140.26,3069.0,Alekseev 1954
3586,13,0.01,2.0,11760.0,361.0,0.757,758.0,169.66,748.0,Alekseev 1954
3587,13,0.01,2.0,11760.0,467.0,0.677,750.0,171.51,908.0,Alekseev 1954
3588,13,0.01,2.0,11760.0,517.0,0.64,750.0,171.51,972.0,Alekseev 1954
3589,13,0.01,2.0,11760.0,605.0,0.567,736.0,174.74,1061.0,Alekseev 1954
3590,13,0.01,2.0,11760.0,687.0,0.518,719.0,178.65,1137.0,Alekseev 1954
3591,13,0.01,2.0,11760.0,793.0,0.451,688.0,185.75,1207.0,Alekseev 1954
3592,13,0.01,2.0,11760.0,899.0,0.408,652.0,193.94,1272.0,Alekseev 1954
3593,13,0.01,2.0,11760.0,1981.0,0.139,579.0,210.34,1836.0,Alekseev 1954
3594,13,0.01,2.0,11760.0,2130.0,0.107,570.0,212.34,1849.0,Alekseev 1954
3595,13,0.01,2.0,11760.0,2335.0,0.112,542.0,218.54,1966.0,Alekseev 1954
3596,13,0.01,2.0,11760.0,2522.0,0.11,514.0,224.68,2018.0,Alekseev 1954
3597,13,0.01,2.0,11760.0,3007.0,0.087,467.0,234.88,2146.0,Alekseev 1954
3598,13,0.01,2.0,11760.0,3081.0,0.08,491.0,229.69,2257.0,Alekseev 1954
3599,13,0.01,2.0,11760.0,3106.0,0.079,510.0,225.56,2328.0,Alekseev 1954
3600,13,0.01,2.0,11760.0,3145.0,0.071,528.0,221.62,2391.0,Alekseev 1954
3601,13,0.01,2.0,11760.0,3353.0,0.068,519.0,223.59,2502.0,Alekseev 1954
3602,13,0.01,2.0,11760.0,3707.0,0.06,510.0,225.56,2684.0,Alekseev 1954
3603,13,0.01,2.0,11760.0,3965.0,0.051,496.0,228.61,2740.0,Alekseev 1954
3604,13,0.01,2.0,11760.0,4100.0,0.05,491.0,229.69,2797.0,Alekseev 1954
3605,13,0.01,2.0,11760.0,4344.0,0.044,477.0,232.72,2865.0,Alekseev 1954
3606,13,0.01,2.0,11760.0,4584.0,0.038,477.0,232.72,2972.0,Alekseev 1954
3607,13,0.01,2.0,11760.0,478.0,0.695,96.0,307.74,555.0,Alekseev 1954
3608,13,0.01,2.0,11760.0,694.0,0.569,96.0,307.74,672.0,Alekseev 1954
3609,13,0.01,2.0,11760.0,757.0,0.572,107.0,305.85,746.0,Alekseev 1954
3610,13,0.01,2.0,11760.0,1352.0,0.363,67.0,312.6,837.0,Alekseev 1954
3611,13,0.01,2.0,11760.0,2055.0,0.256,61.0,313.59,933.0,Alekseev 1954
3612,13,0.01,2.0,11760.0,2094.0,0.24,90.0,308.76,972.0,Alekseev 1954
3613,13,0.01,2.0,11760.0,3640.0,0.161,84.0,309.77,1232.0,Alekseev 1954
3614,13,0.01,2.0,11760.0,3923.0,0.17,72.0,311.77,1329.0,Alekseev 1954
3615,13,0.01,2.0,11760.0,4156.0,0.168,84.0,309.77,1460.0,Alekseev 1954
3616,13,0.01,2.0,11760.0,4669.0,0.167,72.0,311.77,1581.0,Alekseev 1954
3617,13,0.01,2.0,11760.0,5086.0,0.162,72.0,311.77,1684.0,Alekseev 1954
3618,13,0.01,2.0,11760.0,5712.0,0.161,72.0,311.77,1884.0,Alekseev 1954
3619,13,0.01,2.0,11760.0,6063.0,0.163,67.0,312.6,1965.0,Alekseev 1954
3620,13,0.01,2.0,11760.0,6554.0,0.16,78.0,310.78,2164.0,Alekseev 1954
3621,13,0.01,2.0,11760.0,7212.0,0.159,72.0,311.77,2324.0,Alekseev 1954
3622,13,0.01001,3.0,11760.0,385.0,0.786,542.0,218.54,475.0,Alekseev 1954
3623,13,0.01001,3.0,11760.0,428.0,0.708,533.0,220.52,490.0,Alekseev 1954
3624,13,0.01001,3.0,11760.0,463.0,0.682,528.0,221.62,518.0,Alekseev 1954
3625,13,0.01001,3.0,11760.0,516.0,0.665,561.0,214.34,581.0,Alekseev 1954
3626,13,0.01001,3.0,11760.0,562.0,0.656,551.0,216.55,625.0,Alekseev 1954
3627,13,0.01001,3.0,11760.0,661.0,0.576,547.0,217.43,680.0,Alekseev 1954
3628,13,0.01001,3.0,11760.0,699.0,0.57,538.0,219.42,710.0,Alekseev 1954
3629,13,0.01001,3.0,11760.0,894.0,0.47,538.0,219.42,816.0,Alekseev 1954
3630,13,0.01001,3.0,11760.0,1031.0,0.434,524.0,222.49,892.0,Alekseev 1954
3631,13,0.01001,3.0,11760.0,1169.0,0.379,528.0,221.62,955.0,Alekseev 1954
3632,13,0.01001,3.0,11760.0,1388.0,0.308,524.0,222.49,1032.0,Alekseev 1954
3633,13,0.01001,3.0,11760.0,1607.0,0.264,524.0,222.49,1119.0,Alekseev 1954
3634,13,0.01001,3.0,11760.0,1977.0,0.192,519.0,223.59,1232.0,Alekseev 1954
3635,13,0.01001,3.0,11760.0,2277.0,0.157,519.0,223.59,1342.0,Alekseev 1954
3636,13,0.01001,3.0,11760.0,2542.0,0.143,510.0,225.56,1439.0,Alekseev 1954
3637,13,0.01001,3.0,11760.0,2623.0,0.128,510.0,225.56,1444.0,Alekseev 1954
3638,13,0.01001,3.0,11760.0,2817.0,0.126,524.0,222.49,1574.0,Alekseev 1954
3639,13,0.01001,3.0,11760.0,3124.0,0.115,519.0,223.59,1708.0,Alekseev 1954
3640,13,0.01001,3.0,11760.0,3467.0,0.108,514.0,224.68,1858.0,Alekseev 1954
3641,13,0.01001,3.0,11760.0,3806.0,0.097,510.0,225.56,1982.0,Alekseev 1954
3642,13,0.01001,3.0,11760.0,4116.0,0.089,505.0,226.65,2098.0,Alekseev 1954
3643,13,0.01001,3.0,11760.0,4377.0,0.084,514.0,224.68,2236.0,Alekseev 1954
3644,13,0.01001,3.0,11760.0,4688.0,0.08,510.0,225.56,2351.0,Alekseev 1954
3645,13,0.01001,3.0,11760.0,5052.0,0.077,500.0,227.74,2480.0,Alekseev 1954
3646,13,0.01001,3.0,11760.0,5369.0,0.068,500.0,227.74,2586.0,Alekseev 1954
3647,13,0.01001,3.0,11760.0,5394.0,0.065,533.0,220.52,2745.0,Alekseev 1954
3648,13,0.01001,3.0,11760.0,5652.0,0.053,547.0,217.43,2873.0,Alekseev 1954
3649,13,0.01001,3.0,11760.0,6358.0,0.06,496.0,228.61,2988.0,Alekseev 1954
3650,13,0.01001,3.0,11760.0,6887.0,0.049,486.0,230.78,3126.0,Alekseev 1954
3651,13,0.01001,3.0,11760.0,7184.0,0.042,500.0,227.74,3275.0,Alekseev 1954
3652,13,0.01001,3.0,11760.0,375.0,0.861,136.0,300.77,366.0,Alekseev 1954
3653,13,0.01001,3.0,11760.0,406.0,0.806,136.0,300.77,373.0,Alekseev 1954
3654,13,0.01001,3.0,11760.0,477.0,0.715,142.0,299.7,396.0,Alekseev 1954
3655,13,0.01001,3.0,11760.0,530.0,0.676,130.0,301.83,416.0,Alekseev 1954
3656,13,0.01001,3.0,11760.0,636.0,0.598,125.0,302.71,444.0,Alekseev 1954
3657,13,0.01001,3.0,11760.0,777.0,0.537,113.0,304.81,490.0,Alekseev 1954
3658,13,0.01001,3.0,11760.0,904.0,0.484,153.0,297.72,552.0,Alekseev 1954
3659,13,0.01001,3.0,11760.0,1310.0,0.402,119.0,303.76,653.0,Alekseev 1954
3660,13,0.01001,3.0,11760.0,1529.0,0.366,125.0,302.71,718.0,Alekseev 1954
3661,13,0.01001,3.0,11760.0,1885.0,0.309,147.0,298.8,812.0,Alekseev 1954
3662,13,0.01001,3.0,11760.0,2948.0,0.195,136.0,300.77,909.0,Alekseev 1954
3663,13,0.01001,3.0,11760.0,3456.0,0.193,130.0,301.83,1053.0,Alekseev 1954
3664,13,0.01001,3.0,11760.0,4201.0,0.195,125.0,302.71,1254.0,Alekseev 1954
3665,13,0.01001,3.0,11760.0,4452.0,0.197,119.0,303.76,1318.0,Alekseev 1954
3666,13,0.01001,3.0,11760.0,4925.0,0.193,125.0,302.71,1470.0,Alekseev 1954
3667,13,0.01001,3.0,11760.0,5648.0,0.176,147.0,298.8,1704.0,Alekseev 1954
3668,13,0.01001,3.0,11760.0,6795.0,0.18,130.0,301.83,1953.0,Alekseev 1954
